NODE_ID,ARS_ID,정류소명,X좌표,Y좌표
107000070,08160,정릉북한산국립공원입구,126.999296,37.617721
107000071,08161,정릉산장아파트,127.003343,37.616712
107000072,08162,정릉대우아파트,127.00386,37.616708
107000073,08163,정릉4동주민센터.경국사,127.006345,37.613529
107000074,08164,정릉4동주민센터.경국사,127.006681,37.613335
107000075,08165,성북청수도서관.정릉4동성당,127.0084194,37.61156967
107000076,08166,성북청수도서관.정릉4동성당,127.009045,37.610876
107000077,08167,정릉시장입구,127.0098213,37.60846533
107000078,08168,정릉시장입구,127.0101519,37.60803278
107000079,08169,정릉우체국앞,127.0114121,37.6051645
107000080,08170,정릉우체국앞,127.011524,37.605393
107000081,08171,미아초교,127.022039,37.61153187
107000082,08172,미아초교,127.0224658,37.61088662
107000083,08173,길음동동부아파트,127.023531,37.607288
107000084,08174,길음동동부아파트,127.023455,37.608022
107000085,08175,삼선동주민센터,127.0143473,37.59061071
107000086,08176,삼선동주민센터,127.0147154,37.59069177
107000087,08177,성북구청.성북경찰서,127.017432,37.588152
107000088,08178,성북구청.성북경찰서,127.0172299,37.58860541
107000089,08179,보문역,127.0189209,37.58585142
107000090,08180,보문역,127.01977,37.584875
107000091,08181,보문동성당,127.0207962,37.58239632
107000092,08182,보문동성당,127.0211155,37.58239897
107000093,08183,보문동주민센터,127.0218635,37.5804515
107000094,08184,보문동주민센터,127.022377,37.580047
107000095,08185,월계2교.참누리아파트,127.0503746,37.62321836
107000096,08186,월계2교,127.050133,37.623825
107000097,08187,광운초교앞,127.052958,37.619952
107000098,08188,광운초교,127.053112,37.620285
107000099,08189,장위3동주민센터,127.056887,37.616488
107000100,08190,장위3동주민센터,127.0570264,37.61661532
107000101,08191,장삼주유소,127.0592242,37.6141178
107000102,08192,장삼주유소,127.0597361,37.61397337
107000103,08193,장위사거리,127.061832,37.61159
107000104,08194,장위사거리,127.0618299,37.61192533
107000105,08195,석관중고등학교앞,127.0640252,37.60926115
107000106,08196,석관고등학교,127.0643618,37.60943547
107000107,08197,석관동코오롱아파트,127.0661262,37.60658528
107000108,08198,석관동코오롱아파트,127.0663652,37.60669897
107000109,08199,북서울꿈의숲,127.045103,37.619247
107000110,08200,북서울꿈의숲,127.045647,37.619118
107000111,08201,장곡초교앞,127.047712,37.617652
107000112,08202,장곡초교앞,127.0479422,37.61770654
107000113,08203,하나은행장위동지점,127.050021,37.61621078
107000114,08204,하나은행장위동지점,127.050048,37.61643
107000115,08205,장위동원천주유소,127.052571,37.614699
107000116,08206,장위동원천주유소,127.0529741,37.61463079
107000117,08207,장위2동주민센터,127.0555323,37.61209215
107000118,08208,장위2동주민센터,127.0557532,37.61218847
107000119,08209,돌곶이역,127.0575579,37.61020459
107000120,08210,돌곶이역,127.056203,37.611744
107000121,08211,석관시장,127.0590704,37.60868974
107000122,08212,석관시장,127.059062,37.609002
107000123,08213,석관동새마을금고,127.0604,37.607457
107000124,08214,석관동새마을금고,127.0609376,37.60727176
107000125,08215,한국예술종합학교,127.0618293,37.60564716
107000126,08216,한국예술종합학교,127.062017,37.605762
107000127,08217,광운초교,127.0538411,37.61994366
107000520,08218,돈암힐스테이트.코오롱하늘채,127.0142965,37.59843701
107000128,08218,광운초교앞,127.0533213,37.61954674
107000129,08219,꿈의숲아이파크아파트,127.051383,37.618015
107000130,08220,꿈의숲아이파크아파트,127.051061,37.617995
107000131,08221,장곡초교사거리,127.050007,37.617145
107000132,08222,장곡초교사거리,127.049918,37.617257
107000133,08223,서울다원학교.한용운활동터,126.991816,37.594506
107000134,08224,동방문화대학원대학교,126.993163,37.594498
107000135,08225,동방문화대학원대학교,126.993402,37.594733
107000136,08226,성북구립미술관.쌍다리앞,126.9958338,37.59359412
107000137,08227,성북구립미술관.쌍다리앞,126.9959436,37.5937446
107000138,08228,성북초교.성북선잠박물관,126.998772,37.593069
107000139,08229,성북초교.성북선잠박물관,126.9978246,37.59307695
107000140,08230,홍익대부속중고등학교입구,127.0006477,37.59321753
107000141,08231,홍익대부속중고등학교입구,127.001531,37.59327249
107000142,08232,경신중고입구,127.0028344,37.59178657
107000143,08233,경신중고입구,127.002668,37.592406
107000144,08234,성북동주민센터.동구마케팅고,127.0036474,37.59074669
107000145,08235,성북동주민센터.동구마케팅고,127.003877,37.590938
107000146,08236,삼선교.성북문화원,127.0051299,37.58920075
107000147,08237,삼선교.성북문화원,127.005614,37.589091
107000514,08238,서울다원학교.한용운활동터,126.991655,37.594738
107000522,08239,장위래미안아파트,127.052473,37.618894
107000496,08240,신종월교,127.041248,37.59731
107000504,08241,창문여고,127.035696,37.611781
107000521,08242,장위래미안아파트,127.05266,37.618853
107000528,08243,남대문중학교,127.0546975,37.61805562
107000529,08244,남대문중학교,127.0553788,37.61776668
107000150,08245,길음시장,127.023597,37.603094
107000151,08246,길음시장,127.0230921,37.60314977
107000152,08247,길음역,127.025955,37.604682
107000153,08248,길음역,127.0259217,37.60508777
107000154,08249,미아사거리,127.0300444,37.61016767
107000155,08250,서경로꿈마루도서관앞,127.0133874,37.61150524
107000156,08251,길원초등학교입구,127.0143749,37.61043824
107000157,08252,길원초등학교입구,127.014672,37.610337
107000158,08253,길음뉴타운11단지롯데캐슬,127.015362,37.608835
107000159,08254,길음뉴타운11단지롯데캐슬,127.015477,37.608783
107000160,08255,정릉동아.길음뉴타운데시앙아파트,127.0149529,37.60629227
107000161,08256,길음뉴타운데시앙.정릉동아아파트,127.015123,37.60641
107000162,08257,숭덕초교,127.0145783,37.6038077
107000163,08258,성북생태체험관,127.006498,37.620221
107000164,08259,정릉초교,127.00634,37.619058
107000165,08260,정릉동풍림상가앞,127.0077086,37.6167005
107000166,08261,정릉동풍림상가앞,127.008189,37.616763
107000167,08262,정릉동풍림아파트.청소년문화의집,127.008677,37.616477
107000168,08263,정릉입구.정릉역,127.0135091,37.60242575
107000169,08264,정릉입구.정릉역,127.013502,37.602875
107000170,08265,아리랑고개.아리랑시네미디어센터,127.0137784,37.60063178
107000171,08266,아리랑고개.아리랑시네미디어센터,127.013738,37.600468
107000172,08267,돈암2동주민센터입구.흥천사,127.015117,37.596722
107000173,08268,돈암2동주민센터입구.흥천사,127.015603,37.596197
107000174,08269,성신여대입구역,127.016139,37.59374
107000175,08270,성신여대입구역,127.016419,37.593748
107000176,08271,한국과학기술연구원입구,127.044818,37.603913
107000177,08272,대농빌라앞,127.043213,37.601615
105000474,08273,월곡샹그레빌아파트,127.0408149,37.59547762
107000178,08274,월곡샹그레빌아파트,127.040878,37.5954
107000179,08275,장위동고개,127.0406506,37.6142455
107000180,08276,장위동고개,127.040918,37.61438
107000181,08277,장위1동주민센터,127.0427869,37.61386179
107000182,08278,장위1동주민센터,127.043464,37.613973
107000183,08279,장위1동치안센터,127.045172,37.613833
107000184,08280,장위1동치안센터,127.046111,37.613943
107000185,08281,청소년문화누림센터,127.048435,37.613592
107000186,08282,청소년문화누림센터,127.0487689,37.6138829
107000187,08283,월곡1동주민센터,127.035227,37.61083
107000188,08284,월곡1동주민센터,127.035622,37.61033
107000189,08285,밤나무골시장,127.0356802,37.60945334
107000190,08286,월곡삼성래미안아파트,127.035937,37.609399
107000191,08287,월곡동두산아파트,127.0365918,37.60661914
107000192,08288,월곡동두산아파트,127.036703,37.606802
107000193,08289,생명의전화,127.037215,37.604518
107000194,08290,생명의전화,127.037535,37.604178
107000195,08291,월곡아남아파트,127.0346992,37.60658547
107000196,08292,월곡동신아파트,127.0361639,37.60470086
107000197,08293,장곡초교,127.0485302,37.61620243
107000198,08294,장곡초교,127.0487985,37.61611957
107000199,08295,보문역,127.0202536,37.58546373
107000200,08296,보문역,127.0200804,37.58565118
107000201,08297,안암동주민센터,127.0219386,37.58604643
107000202,08298,안암동주민센터,127.022369,37.58626802
107000203,08299,고려대이공대.고대병원,127.025987,37.586177
107000204,08300,고려대이공대.고대병원,127.02588,37.586431
107000205,08301,안암역,127.0305239,37.58622925
107000206,08302,안암전철역,127.030276,37.58636448
107000207,08303,안암오거리,127.0295931,37.58329644
107000208,08304,개운사입구,127.0294582,37.58583034
107000209,08305,돈암시장입구,127.016715,37.591444
107000210,08306,돈암시장입구,127.016772,37.591715
107000211,08307,성북구청,127.01817,37.589376
107000212,08308,성북구청,127.0175711,37.58993356
107000213,08309,보문2교,127.019434,37.589125
107000214,08310,보문2교,127.019146,37.58904935
107000215,08311,성신여대후문,127.022099,37.589053
107000216,08312,성신여대후문,127.022108,37.589132
107000217,08313,용문중고교,127.0229775,37.58769433
107000510,08314,용문중고교,127.0231483,37.58735639
107000219,08315,안암초교,127.0233962,37.58692021
107000220,08316,안암초교,127.023433,37.587107
107000222,08318,돈암초교입구,127.012142,37.591078
107000223,08319,돈암초교입구,127.0115753,37.59114356
107000224,08320,정릉3동주민센터앞,127.00441,37.608447
107000225,08321,정릉3동주민센터앞,127.004703,37.608522
107000226,08322,삼덕단지.성북구최만린미술관,127.0050597,37.61038674
107000227,08323,삼덕단지.성북구최만린미술관,127.005238,37.610417
107000228,08324,솔샘사거리,127.006957,37.612776
107000229,08325,솔샘사거리,127.006943,37.612605
107000230,08326,보문역3번출구,127.019202,37.585933
107000231,08327,성북우체국현대백화점,127.0293808,37.6078214
107000232,08328,정릉동풍림아파트,127.008891,37.616485
107000233,08329,현대백화점,127.029292,37.608328
107000234,08330,돈암동일신건영휴먼빌아파트,127.013386,37.601461
107000235,08332,석계역,127.0654245,37.61371625
107000236,08333,석계역,127.065462,37.613598
107000237,08334,월곡2SH빌아파트,127.042217,37.597512
107000238,08335,석관고등학교후문,127.0665,37.610699
107000239,08336,길음역,127.024315,37.60221
107000240,08338,청소년문화의집.정릉e편한세상,127.0089069,37.6151911
107000241,08339,석계역굴다리앞,127.0657671,37.61432519
107000242,08340,석계역,127.067212,37.61498307
107000243,08341,상진운수종점,127.065254,37.611201
107000244,08342,상진운수종점,127.065628,37.611267
107000246,08344,대진여객차고지,127.000797,37.617689
107000249,08347,정릉북한산국립공원입구,126.999331,37.617839
107000508,08348,풍림아파트삼거리,127.007432,37.617339
107000251,08349,성북생태체험관,127.006495,37.620153
107000252,08350,정릉초교,127.006424,37.618938
107000524,08351,파크빌라앞,127.005912,37.598225
107000523,08352,골드하우스,127.004559,37.598485
107000255,08353,월곡중학교,127.0478487,37.60623486
107000257,08355,508단지삼거리,127.0055357,37.59933309
107000258,08356,508단지입구,127.0065063,37.59925825
107000259,08357,산장빌라,127.0072873,37.59925268
107000260,08358,산장빌라,127.0073998,37.59877612
107000506,08359,성북참노인전문병원,127.0056794,37.59763003
107000262,08360,교수단지,127.009284,37.599665
107000263,08361,우방아파트,127.0094555,37.6002114
107000515,08363,일신건영아파트.꿈에그린아파트,127.012109,37.60149142
107000266,08364,일신건영아파트.꿈에그린아파트,127.012227,37.60145104
107000267,08365,돈암힐스테이트.코오롱하늘채,127.014404,37.598831
107000268,08366,돈암동일신건영휴먼빌아파트,127.013626,37.601643
107000269,08367,구민회관입구,127.0064557,37.59670335
107000270,08368,508단지입구,127.0063862,37.59917446
107000271,08369,스카이힐스,127.0036633,37.59948326
107000272,08370,508단지삼거리,127.0056343,37.59922586
107000273,08371,대일외고서경대정문,127.013145,37.612945
107000274,08372,서경대본관,127.011423,37.61546
107000275,08373,서경대본관,127.011687,37.615626
107000281,08380,길음뉴타운8단지,127.015877,37.60757
107000280,08381,길음뉴타운8단지,127.015704,37.60740681
107000282,08382,서경로꿈마루도서관앞,127.013476,37.611633
107000290,08390,국민커뮤니티센터,127.0044097,37.61228265
107000291,08391,정릉연립,127.004373,37.612212
107000292,08392,국민대후문,126.999453,37.611197
107000293,08393,국민대후문,126.999865,37.611173
107000294,08394,고려대사범대학부속고등학교.후문,126.999294,37.609505
107000295,08395,고려대사범대학부속고등학교.후문,126.9995107,37.60946143
107000296,08396,월곡래미안루나밸리,127.041163,37.599653
107000494,08399,숭곡초교후문,127.0329992,37.60933427
107000497,08400,길음뉴타운10단지.라온유아파트,127.0181336,37.60298754
107000501,08401,숭곡초교후문,127.0328338,37.60927755
107000502,08402,월곡아남아파트,127.0345111,37.6064774
107000500,08403,월곡동신아파트,127.0360245,37.6045306
107000505,08404,돌곶이역8번출구,127.056327,37.610303
107000509,08405,한성대입구역,127.0047237,37.58936299
107000516,08406,장위동입구,127.0390305,37.61373132
107000517,08407,장위동입구,127.03987,37.61406703
107000518,08408,북한산보국문역2번출구,127.0079858,37.6122939
107000519,08409,북한산보국문역1번출구,127.0083291,37.61208355
107000525,08410,일신초교.래미안라센트아파트,127.039436,37.598242
107000526,08411,서울사대부설중학교,127.0383641,37.59614341
107000527,08412,서울사대부설고등학교,127.037164,37.593648
107900267,08448,일신휴먼빌.우정아파트,127.011252,37.60044
107900001,08449,고려아파트,127.0272458,37.59856235
107900305,08450,장월초교.참누리아파트,127.0484023,37.62328857
107900304,08451,동방주택,127.0437264,37.61658542
107900303,08452,장위중학교,127.0405011,37.61190904
107900284,08453,신안APT.길음초등학교,127.0164202,37.61422433
107900278,08454,정릉4동종점,127.0101775,37.61294369
107900273,08455,산림초소,126.9979441,37.61391999
107900272,08456,정릉2동주민센터,127.0110779,37.60460856
107900280,08457,4호선성신여대역,127.0164517,37.59229187
107900248,08458,삼선푸르지오APT앞,127.013573,37.585159
107900256,08459,한성대정문,127.0112286,37.58256252
107900246,08460,한신113동앞,127.0085998,37.59434268
107900244,08462,낙산삼거리,127.0105671,37.5802666
107900245,08463,돈암2동주민센터,127.0109908,37.5975864
107900143,08464,종암중학교,127.0348753,37.59328447
107900104,08465,종암교통정보센터,127.035902,37.594027
107900077,08466,고려슈퍼,127.0277679,37.59864062
107900048,08467,슈퍼앞,127.0422166,37.61580872
107900032,08468,월곡청소년센터,127.0404315,37.61101519
107900005,08469,대우APT211동,127.016796,37.61294023
107900002,08470,KEB하나은행.오렌지마트,127.0091703,37.6113038
107900268,08471,중앙하이츠정문,127.010978,37.60269737
107900003,08473,삼선초교,127.0133578,37.58524124
107900004,08474,한양슈퍼앞,127.0111699,37.58346812
107900006,08475,구민회관201동앞,127.0092873,37.59558793
107900007,08477,돈암지구대.현대아파트,127.0127098,37.59697889
107900008,08478,선경아파트,127.0344613,37.59437491
107900009,08479,세븐마트,127.0356654,37.59254985
107900010,08480,죽림정사,127.0292269,37.59953144
107900011,08481,북서울꿈의숲,127.0452742,37.61910517
107900012,08482,나약국,127.0413542,37.61433447
107900013,08483,동아아파트,127.0474094,37.60815435
107900014,08484,월곡인조잔디구장,127.0394709,37.60866188
107900015,08485,대우APT정문.대림APT후문,127.0176159,37.61196514
107900274,08487,넓은마당,126.9997044,37.61460573
107900269,08488,중앙하이츠후문,127.009355,37.603539
107900016,08489,성신여대정문앞,127.0197375,37.59076583
107900257,08490,한성대입구3거리,127.010945,37.586412
107900017,08491,(구)법화사,127.0110898,37.58474164
107900018,08492,이수아파트.한신휴아파트입구,127.0141174,37.5966165
107900019,08493,극동아파트정문,127.034369,37.5954238
107900020,08494,고려대법과대학.한국어교육관입구,127.0330195,37.59135577
107900021,08495,래미안세레니티,127.0293309,37.59904844
107900022,08496,농협,127.0467576,37.6181918
107900291,08497,장위1동주민센터,127.0432921,37.61381835
107900295,08498,이지마트,127.0476777,37.60978611
107900023,08499,월곡1동밤골경로당,127.0403854,37.60741717
107900158,08500,새생명교회,127.018246,37.611032
107900275,08502,도광사,127.0014669,37.61540949
107900024,08503,정수초교,127.008832,37.604372
107900025,08504,홈마트,127.020334,37.589302
107900259,08505,성신여대입구역,127.0162096,37.59350747
107900026,08506,극동아파트후문,127.0334882,37.59602238
107900027,08507,고려대안암학사,127.0305848,37.59125821
107900028,08508,통일교회,127.0297868,37.59775706
107900029,08509,장곡초등학교,127.0482081,37.61731987
107900030,08510,장위1동치안센터,127.0455235,37.613804
107900031,08511,GS25장위제일점,127.0482277,37.61085547
107900033,08512,초림빌라,127.041067,37.607459
107900034,08513,대림상가앞,127.0199286,37.61080237
107900035,08514,현대아파트앞,127.020319,37.609086
107900036,08516,산장아파트,127.003503,37.616657
107900037,08517,그린빌라,127.0082441,37.6038645
107900038,08519,삼선시장앞,127.0088742,37.58811073
107900039,08521,종암아이파크2차정문,127.0326607,37.59689216
107900040,08522,고려대아이스링크,127.0278066,37.59304125
107900041,08523,그린마트,127.0310202,37.59798292
107900042,08524,장위1동새마을금고,127.0501508,37.61719471
107900043,08526,장위천주교앞,127.0489731,37.61261138
107900044,08527,동덕여대후문,127.040839,37.606657
107900045,08528,대림APT정문,127.0216764,37.61111294
107900046,08529,래미안821동앞,127.021798,37.606389
107900047,08532,정수빌라,127.0078193,37.60343921
107900049,08534,한성대입구역.성북천분수마루,127.00704,37.587917
107900254,08535,삼선시장,127.0091097,37.58814495
107900292,08536,동방고개,127.0383227,37.61375249
107900050,08537,정덕초교입구.이수아파트,127.0143711,37.59666242
107900051,08538,현대홈마트,127.0330031,37.59774179
107900052,08539,성북구의회,127.0264562,37.59455809
107900053,08540,종암아이파크2차후문,127.0319703,37.59780245
107900343,08541,꿈의숲아이파크아파트,127.0510945,37.61780451
107900055,08542,장위시장,127.0500349,37.61330871
107900056,08543,두산아파트후문,127.0402906,37.60596285
107900302,08544,파리바게트앞,127.0226563,37.61138848
107900282,08545,길음시장입구,127.02237,37.60517
107900283,08546,길음역출구,127.0243523,37.60221058
107900057,08548,그린빌라,127.0082622,37.60372483
107900249,08550,한신105동앞,127.00899,37.592584
107900293,08551,장위동그린빌아파트,127.0430066,37.61777873
107900058,08552,돈암지구대.현대아파트,127.0126589,37.59707441
107900059,08553,종암아이파크2차후문,127.0318039,37.59789891
107900060,08554,개운중학교,127.0248944,37.59417817
107900061,08555,성북노인정입구,127.0327767,37.59785269
107900062,08556,장계시장,127.0525942,37.61876603
107900063,08557,어해랑앞,127.0529125,37.61397753
107900064,08558,자산약국.월곡전철역입구.6호선,127.0392307,37.60434125
107900065,08559,동부아파트.샘물교회앞,127.0238854,37.61183698
107900281,08560,길음전철역,127.024301,37.604133
107900266,08561,정릉길음시장,127.0195164,37.60256561
107900066,08562,수녀원,127.0053135,37.61192038
107900067,08563,정수초교,127.0087719,37.60418164
107900068,08564,고려대이공대,127.0250423,37.58612781
107900247,08565,성북동주민센터.동구마케팅고,127.0039917,37.59080345
107900069,08566,삼선교.한성대입구역,127.0051557,37.58947881
107900070,08567,한신103동앞,127.0082621,37.59220352
107900298,08568,북서울꿈의숲,127.0451512,37.61994503
107900071,08569,돈암신일해피트리아파트,127.0110067,37.59778824
107900072,08570,통일교회,127.0297529,37.5978598
107900073,08571,풍림아파트.성신초교,127.0235199,37.59519308
107900074,08572,한미약국,127.0342981,37.59886958
107900075,08573,장위3동지구대,127.053825,37.61955213
107900076,08574,세광빌라,127.0541544,37.61460863
107900078,08575,생명의전화,127.0376201,37.60414624
107900079,08576,래미안길음센터피스120동앞,127.0255415,37.61200784
107900270,08580,중앙하이츠후문,127.009261,37.603448
107900080,08581,고대병원,127.0271631,37.58611383
107900081,08584,풍림106동,127.0220507,37.59761279
107900082,08585,성북노인정입구,127.0328514,37.5979671
107900083,08586,장위3동주민센터,127.0569016,37.61638067
107900084,08587,관문약국,127.0553083,37.6156128
107900350,08588,동덕여대부속유치원앞,127.045275,37.606123
107900086,08589,영훈중고후문.길음래미안센터피스,127.0274933,37.61245434
107900087,08590,길음시장앞,127.022741,37.60329401
107900346,08591,월곡로데오거리,127.0437305,37.60501071
107900088,08592,구.정릉3동주민센터,127.0058967,37.60948832
107900271,08593,중앙하이츠정문,127.0108058,37.60273072
107900089,08594,안암역,127.02978,37.58619249
107900090,08596,한성대입구역5번출구,127.00509,37.589225
107900091,08597,참누리아파트,127.0477971,37.62293379
107900093,08598,고명중고교,127.0203281,37.5987114
107900285,08599,종암아이파크2차후문,127.0319114,37.59790248
107900097,08600,장위119안전센터,127.0581116,37.61521768
107900342,08601,장곡시장,127.0470248,37.61806779
107900098,08602,우리랜드사우나,127.0563241,37.61670624
107900357,08603,석계역5번출구,127.065067,37.614014
107900358,08604,석관두산아파트,127.067625,37.614168
107900359,08605,성북레포츠타운,127.070302,37.610083
107900099,08611,하월곡동밤나무골시장,127.035857,37.60957043
107900100,08657,미아사거리전철역,127.029704,37.612328
107900101,08662,길음시장입구,127.0226203,37.60480516
107900102,08714,정든마을,127.007299,37.609463
107900308,08715,국민은행장위동지점,127.0481921,37.61357676
107900103,08716,고대사거리,127.0322869,37.58627744
107900107,08718,한성대입구역2번출구,127.0067964,37.58853078
107900108,08721,삼선교제1시장,127.0068903,37.58779458
107900110,08722,개운초등학교,127.0288154,37.60133012
107900113,08727,브라운스톤,127.01759,37.599545
107900115,08728,그린마트,127.0309919,37.59809646
107900287,08729,월곡1동주민센터,127.0356981,37.61055385
107900118,08731,래미안610동앞,127.022283,37.60555492
107900120,08733,수보약국,127.0078742,37.60868624
107900125,08734,쌍다리,126.9958836,37.59342471
107900127,08744,녹십자약국,127.009282,37.58963444
107900128,08745,삼선교제2시장,127.0086669,37.58777915
107900129,08748,종암래미안,127.029768,37.60174078
107900130,08749,힐스테이트,127.0170332,37.59980236
107900131,08750,현대백화점,127.0293255,37.60832062
107900132,08751,래미안609동앞,127.0218416,37.60653989
107900133,08757,오렌지마트,127.009364,37.61136145
107900134,08758,정릉시장입구,127.0098054,37.60827069
107900135,08759,용광교회,126.9948588,37.59253079
107900136,08760,삼영탕앞,127.0100293,37.58881169
107900137,08765,성북세무서앞,127.0101255,37.5881656
107900138,08766,종암아이파크1차후문,127.0304477,37.60218394
107900139,08767,우성APT정문,127.0152066,37.60060187
107900140,08768,석관동주민센터,127.0619958,37.61376496
107900141,08769,현대자동차길음지점,127.0278026,37.60667921
107900142,08770,래미안501동앞,127.0206925,37.6086973
107900144,08771,북정마을삼거리,126.9925917,37.5925496
107900145,08772,성북세무서앞,127.0104481,37.58787632
107900146,08773,본교회앞,127.0116236,37.58864214
107900147,08775,성북소방서,127.030928,37.602575
107900148,08780,장위119안전센터,127.0588114,37.61489835
107900299,08781,석계역,127.06471,37.614627
107900149,08783,길음전철역,127.024158,37.60424
107900150,08786,길음1동주민센터.길음중앙새마을금고앞,127.0197437,37.60992294
107900307,08787,국민은행사거리,127.0482092,37.61370561
107900151,08788,슈퍼앞,126.9927208,37.5931263
107900152,08789,한성대입구사거리,127.0109053,37.58586144
107900153,08790,고려삼계탕,127.0147163,37.58962488
107900154,08791,종암아이파크1차정문,127.0303645,37.60352297
107900354,08792,꿈의숲대명루첸아파트,127.048003,37.619748
107900353,08793,남대문중학교,127.055482,37.61730735
107900352,08794,남대문중학교,127.0554525,37.61772802
107900155,08795,돈암힐스테이트.코오롱하늘채,127.014262,37.598517
107900156,08796,고려슈퍼,127.0276683,37.59865957
107900157,08797,장위3동주민센터,127.057125,37.61658011
107900159,08798,새생명교회,127.0183055,37.61099997
107900351,08799,돈암코오롱하늘채.일신휴먼빌,127.011342,37.599603
107000444,08800,서경대정문.대일외고,127.013025,37.613128
107900160,08801,북정경로당,126.9909758,37.5926486
107900162,08807,(구)법화사,127.010998,37.5845909
107900165,08808,범양APT입구,127.0272104,37.60395266
107900340,08809,선잠로3길입구,126.9972124,37.59595261
107900341,08810,선잠로3길입구,126.9968838,37.59602798
107900260,08814,돈암2동주민센터입구.흥천사,127.0149974,37.59686509
107900306,08815,원진프라자앞,127.032945,37.59954398
107900170,08818,장위3동지구대.럭키할인마트,127.0528663,37.61910742
107900171,08819,대우APT정문.대림APT후문앞,127.0176896,37.61229132
107900318,08821,선잠단지.성락원앞,126.998925,37.594727
107900317,08822,선잠단지.성락원앞,126.998918,37.594596
107900174,08823,북정마을삼거리.모정앞,126.9922226,37.59236034
107900315,08824,성북동성당,126.997778,37.595446
107900316,08825,성북동성당,126.997653,37.595476
107900314,08826,성북빌리지,126.9966105,37.59671461
107900309,08827,성북빌리지,126.996591,37.596666
107900177,08828,한양슈퍼앞,127.0110533,37.58358708
107900255,08829,돈암초등학교,127.0123873,37.59153996
107900180,08830,길음역,127.0256431,37.60444771
107900313,08831,북악슈퍼,126.9949423,37.59750841
107900344,08832,래미안장위퍼스트하이아파트,127.0505519,37.61950399
107900312,08833,북악슈퍼,126.994835,37.597552
107900181,08834,우리랜드사우나,127.056127,37.61670813
107900182,08835,대우APT211동앞,127.0168878,37.61306277
107900185,08836,용광교회,126.9947886,37.59244068
107900311,08837,길상사,126.9938902,37.59831844
107900188,08838,수협동소문동지점,127.0102798,37.59043362
107900310,08839,길상사,126.993605,37.598455
107900320,08840,정릉꿈에그린아파트,127.0115042,37.60157044
107000469,08841,종암사거리입구,127.03341,37.600991
107900321,08842,정릉꿈에그린아파트,127.0112628,37.60157044
107900323,08843,아리랑시장,127.0114967,37.60241978
107900324,08844,아리랑시장,127.011371,37.602268
107900322,08845,중앙하이츠빌아파트,127.010793,37.602557
107900326,08846,세계문화유산정릉,127.009674,37.601537
107900325,08847,정릉꿈에그린1단지,127.010935,37.60216863
107900319,08848,일신휴먼빌.우정아파트,127.011293,37.600083
107900331,08849,돈암코오롱하늘채아파트,127.011319,37.598883
107900330,08850,돈암코오롱하늘채아파트,127.01137,37.598794
107900190,08854,힐스테이트입구,127.0280771,37.60647833
107900327,08855,한국가구박물관입구,126.992247,37.599835
107900329,08856,우리옛돌박물관.정법사,126.990568,37.600969
107900328,08858,한국가구박물관입구,126.992192,37.599778
107000495,08866,북서울꿈의숲,127.045299,37.620359
107900191,08868,관문약국,127.0552994,37.6158597
107900192,08869,동민빌딩,127.035272,37.6107312
107900194,08872,쌍다리,126.9959969,37.59338237
107900195,08873,삼선교,127.00719,37.589082
107900197,08874,현대백화점별관주차장,127.0291417,37.60753672
107900200,08875,장곡초등학교,127.0484483,37.61739906
107900201,08876,세광빌라,127.0544843,37.61490944
107900355,08877,간대어린이공원,127.051184,37.618638
107900356,08878,돌곶이역2번출구,127.0561143,37.61153596
107900286,08881,성가복지병원앞,127.0311141,37.60593949
107900202,08882,성신여대입구역,127.0163682,37.59371831
107900203,08883,꿈의숲코오롱하늘채아파트,127.045616,37.619142
107900204,08884,어해랑앞,127.052652,37.614046
107900205,08885,두산아파트,127.0365466,37.60677144
107900206,08886,고대병원,127.0262695,37.58637983
107900208,08888,한신103동앞,127.0082088,37.59202331
107900210,08889,성북소방서,127.0315251,37.6028
107900211,08890,돈암2동주민센터입구.흥천사,127.0154945,37.59642079
107900212,08891,북서울꿈의숲,127.0451228,37.61987205
107900213,08892,장위시장,127.0505764,37.6134406
107900215,08893,생명의전화로터리,127.0378091,37.6038353
107900216,08894,정릉시장입구.정릉약국,127.0097442,37.60837072
107900338,08895,꿈의숲동문앞,127.045828,37.620922
107900339,08896,꿈의숲대명루첸아파트,127.046968,37.619379
107900219,08897,종암아이파크1차후문,127.0302915,37.6022065
107900262,08898,돈암힐스테이트.코오롱하늘채,127.014367,37.59879169
107900222,08899,장위1동치안센터,127.0459892,37.61390384
107900224,08900,자산약국.월곡전철역입구.6호선,127.0393383,37.60417271
107900226,08901,수보약국,127.0080441,37.60870425
107900230,08904,종암래미안,127.0298304,37.6018588
107900263,08905,아리랑고개.아리랑시네미디어센터,127.0137943,37.60045607
107900234,08908,장위천주교앞,127.0487838,37.6123943
107900239,08909,월곡시장.동덕여대오거리,127.0427145,37.60412738
107900241,08910,정든마을,127.0073695,37.60961673
107900265,08911,용문중고교,127.022893,37.588099
107900240,08912,개운초등학교,127.0284325,37.60120225
107900238,08913,우성APT정문,127.0152062,37.60045094
107900237,08914,나약국,127.0414528,37.61429479
107900236,08915,GS25장위제일점,127.0481667,37.61105374
107900235,08916,월곡로데오거리,127.0438729,37.60489939
107900233,08917,대동슈퍼,127.0058855,37.61117786
107900261,08919,한진206동앞,127.0107233,37.5954941
107900232,08920,죽림정사앞,127.0291749,37.5996513
107900231,08921,쌍용APT,127.0164194,37.60002772
